timestamp,isLooking,lm0_x,lm0_y,lm1_x,lm1_y,lm2_x,lm2_y,lm3_x,lm3_y,lm4_x,lm4_y,lm5_x,lm5_y,lm6_x,lm6_y,lm7_x,lm7_y,lm8_x,lm8_y,lm9_x,lm9_y,lm10_x,lm10_y,lm11_x,lm11_y,lm12_x,lm12_y,lm13_x,lm13_y,lm14_x,lm14_y,lm15_x,lm15_y,lm16_x,lm16_y,lm17_x,lm17_y,lm18_x,lm18_y,lm19_x,lm19_y,lm20_x,lm20_y,lm21_x,lm21_y,lm22_x,lm22_y,lm23_x,lm23_y,lm24_x,lm24_y,lm25_x,lm25_y,lm26_x,lm26_y,lm27_x,lm27_y,lm28_x,lm28_y,lm29_x,lm29_y,lm30_x,lm30_y,lm31_x,lm31_y,lm32_x,lm32_y,lm33_x,lm33_y,lm34_x,lm34_y,lm35_x,lm35_y,lm36_x,lm36_y,lm37_x,lm37_y,lm38_x,lm38_y,lm39_x,lm39_y,lm40_x,lm40_y,lm41_x,lm41_y,lm42_x,lm42_y,lm43_x,lm43_y,lm44_x,lm44_y,lm45_x,lm45_y,lm46_x,lm46_y,lm47_x,lm47_y,lm48_x,lm48_y,lm49_x,lm49_y,lm50_x,lm50_y,lm51_x,lm51_y,lm52_x,lm52_y,lm53_x,lm53_y,lm54_x,lm54_y,lm55_x,lm55_y,lm56_x,lm56_y,lm57_x,lm57_y,lm58_x,lm58_y,lm59_x,lm59_y,lm60_x,lm60_y,lm61_x,lm61_y,lm62_x,lm62_y,lm63_x,lm63_y,lm64_x,lm64_y,lm65_x,lm65_y,lm66_x,lm66_y,lm67_x,lm67_y,lm68_x,lm68_y,lm69_x,lm69_y,lm70_x,lm70_y,lm71_x,lm71_y,lm72_x,lm72_y,lm73_x,lm73_y,lm74_x,lm74_y,lm75_x,lm75_y,lm76_x,lm76_y,lm77_x,lm77_y,lm78_x,lm78_y,lm79_x,lm79_y,lm80_x,lm80_y,lm81_x,lm81_y,lm82_x,lm82_y,lm83_x,lm83_y,lm84_x,lm84_y,lm85_x,lm85_y,lm86_x,lm86_y,lm87_x,lm87_y,lm88_x,lm88_y,lm89_x,lm89_y,lm90_x,lm90_y,lm91_x,lm91_y,lm92_x,lm92_y,lm93_x,lm93_y,lm94_x,lm94_y,lm95_x,lm95_y,lm96_x,lm96_y,lm97_x,lm97_y,gaze_pitch,gaze_yaw,head_pitch,head_yaw,head_roll,relative_pitch,relative_yaw
1766107070490,1,230.47742,371.47586,229.23657,377.50146,227.87372,383.2121,226.8527,389.1665,225.85878,395.18158,225.24152,400.68515,225.15892,406.70673,225.36118,412.22467,225.6374,417.9345,226.95161,423.55502,228.12756,429.2496,231.1012,434.4287,234.05441,439.43915,237.40016,444.1166,241.53117,448.22812,246.19948,451.1086,251.15875,453.45178,257.6032,455.18658,264.40878,455.4045,270.24173,454.28848,276.5194,451.59915,281.93216,448.98004,287.5116,445.78806,292.28195,442.22983,297.08463,438.07886,300.222,433.61026,303.39273,428.2716,305.83902,422.7796,308.0949,417.14185,310.37366,411.2112,312.4183,405.6608,313.96823,399.4542,315.4444,393.85052,239.3591,368.90842,246.15225,364.5058,251.65321,365.23303,257.17484,366.87238,262.0873,368.82886,260.9884,373.21616,256.3782,371.17,250.74379,369.95627,245.01775,368.79996,276.25778,371.57602,283.1305,371.28165,290.0497,373.05322,296.17273,376.04095,300.91003,383.56033,295.60782,379.96045,288.8141,377.77136,282.11948,376.47784,274.94284,376.1292,265.4475,381.27106,263.3296,388.59674,260.83176,395.47333,259.02405,402.37473,249.59415,404.55728,254.04591,406.6043,259.12747,408.5047,264.72745,408.3917,270.14505,408.56516,242.25006,377.05304,245.97931,375.60043,249.72183,375.55505,253.91815,377.43134,256.9931,380.6994,253.18407,380.68765,248.66777,380.15363,245.17682,379.02203,276.51535,384.59503,280.9648,382.87778,285.7276,383.3949,289.71652,385.21997,292.58102,387.83392,288.09225,388.68576,284.3028,387.9695,280.17807,386.40134,241.17345,418.35037,246.9373,415.59552,254.35353,415.42108,257.34042,416.42136,260.9456,417.3182,269.6287,420.63184,275.23935,426.17056,269.47662,428.87976,262.4071,429.54077,255.5659,428.07324,249.66626,426.1613,244.66429,422.8366,242.55121,418.58627,249.7219,418.36514,257.17532,419.87354,266.04868,422.35168,273.8013,425.7873,265.2475,425.1511,256.33157,423.6605,249.09761,420.67618,249.38208,378.07635,285.24985,385.59763,0.20450091,0.021765903,0.26087046,0.16689749,2.8299155,-0.056369543,-0.14513159
1766107071077,1,234.47035,371.819,233.40947,377.5272,232.11275,383.1805,231.10207,389.01575,229.9381,394.85468,229.28433,400.12463,228.91408,406.0723,228.66672,411.5601,228.58466,417.2536,229.25415,422.69724,229.56534,428.51898,231.48637,433.77808,234.06879,438.93762,236.9196,443.96457,240.01395,448.1822,243.80266,451.26605,247.97548,453.51852,254.62616,455.49222,261.58017,456.00415,267.4631,455.40353,274.0829,453.47528,279.75806,451.62616,285.6583,448.86594,290.79355,445.26712,295.98453,440.96442,299.63873,436.65192,303.27194,431.23563,305.85968,425.63553,308.49655,419.7499,310.88593,413.55356,313.51187,407.79373,315.29544,401.20547,317.07245,395.31448,240.60597,368.93326,246.8654,364.5892,251.90327,365.39618,257.0854,367.2333,261.8913,369.27356,260.8292,373.51263,256.35474,371.38232,251.00768,370.0241,245.6373,368.89883,276.1288,372.66806,282.96848,373.00226,289.88452,375.0518,295.96283,378.30273,300.7402,385.92834,295.4289,382.152,288.67783,379.64847,282.03973,377.74518,274.80658,376.9354,265.2865,381.43774,262.59247,388.65497,259.36395,395.62183,256.9747,402.6271,249.0198,404.61392,253.19461,406.69504,257.8436,408.7474,263.17166,408.75626,268.72125,409.15176,242.89044,377.0776,246.25398,375.6903,249.75348,375.64413,253.90286,377.507,256.8833,380.73575,253.15808,380.7437,248.73975,380.2059,245.4066,379.08398,276.3993,385.46088,280.8374,383.97894,285.6576,384.93134,289.6524,386.9009,292.49884,389.57825,288.03217,390.45203,284.1129,389.41693,280.08258,387.64862,241.00154,418.49872,246.30399,415.92307,252.6979,415.64478,255.54485,416.64368,258.8785,417.63272,267.5932,421.29855,273.57132,427.1323,267.13144,429.81595,259.6236,430.49368,252.65468,428.67044,247.60326,426.6368,243.76826,423.0269,242.37445,418.74054,248.80843,418.69034,255.17061,420.1449,263.96863,422.8682,271.85745,426.66348,263.13138,426.07028,253.9313,424.39072,247.8535,421.14197,249.54626,378.14032,285.13858,386.884,0.20761812,0.021309648,0.33694866,0.18111421,2.805602,-0.12933055,-0.15980457
1766107071670,1,234.29654,371.79257,233.31065,377.4761,231.9383,382.8053,230.95494,388.21988,229.79977,393.7737,229.25037,398.95578,228.83762,404.44778,228.57089,410.10794,228.49117,415.6468,229.19734,420.7008,229.39435,425.9834,230.13535,431.4387,231.16484,436.73248,231.67778,441.91064,232.70564,446.5356,234.26674,450.87616,237.35858,453.53632,244.13301,455.6818,251.5284,456.72375,257.7855,456.27533,265.11395,454.5108,271.7073,452.96118,278.52155,450.06015,284.89206,446.60608,291.21823,442.67416,295.8715,438.30902,300.8004,432.76794,304.71906,426.80545,308.03018,420.94815,310.62524,414.24164,313.50842,408.00565,315.28406,401.21097,317.43524,395.2327,237.9541,367.5987,242.60999,363.93552,244.9005,365.23108,247.9208,366.9764,250.61502,368.73645,249.43967,372.6415,247.02573,370.92496,244.4543,369.55423,241.01239,368.46866,261.41235,371.48627,268.57996,372.46014,275.3861,374.56265,282.19083,378.00793,287.72812,385.2824,281.82208,381.666,274.3792,379.10498,266.95926,376.82452,260.0113,376.0084,252.23674,380.7022,247.4772,388.06512,242.5552,395.20477,238.47902,402.4856,236.75584,405.02884,239.90063,406.89725,242.86209,408.77438,248.28761,408.8903,253.60898,409.44812,238.92665,376.43546,240.83333,375.2987,243.00124,375.22147,245.8521,376.9406,247.23415,379.8709,245.08711,379.8643,242.64018,379.3803,239.87209,378.2039,264.53256,385.0237,267.8805,383.63278,271.56177,384.51715,275.94278,386.61252,279.42633,389.37656,274.18378,390.35712,270.2063,389.20944,267.01672,387.3742,233.11946,421.5658,234.70175,418.6021,237.86403,416.74823,240.08496,417.4916,243.33759,418.58856,252.37761,422.50427,258.183,428.7747,252.07292,431.41098,244.96812,432.76495,238.50769,431.10687,234.8942,429.1673,233.68092,425.6867,233.94228,422.03333,236.95522,420.99554,239.93306,421.43195,248.88606,424.03592,256.72046,428.35333,248.3498,427.42123,239.86282,426.42734,236.64847,424.18195,242.91158,377.6497,270.7616,386.42694,0.21997413,0.007236701,0.75920415,0.037180018,2.761912,-0.53923,-0.029943317
1766107072248,1,233.2717,373.07404,232.43207,378.55743,231.33234,383.53793,230.45787,388.95508,229.2741,394.378,228.85112,399.42468,228.49258,405.03278,228.36522,410.75766,228.37921,416.16248,229.0419,421.1651,229.27551,426.58984,230.00388,432.00348,230.99113,437.38663,231.6301,442.43774,232.7693,446.95297,234.6006,451.47946,237.81284,454.5269,244.59833,456.87546,251.96661,457.9568,258.1803,457.45398,265.4853,455.8798,272.00397,454.18985,278.7564,451.5101,285.05682,448.28653,291.2925,444.17764,296.19232,439.89496,301.2302,434.31766,305.28677,428.32678,308.76797,422.2662,311.57446,415.26797,314.6466,408.75705,316.48856,401.8106,318.96216,395.52478,236.21565,367.70807,240.82736,363.9506,243.50195,365.2721,246.9653,366.9573,249.95328,368.71313,248.89557,372.6536,246.18605,370.93103,243.11166,369.579,239.41104,368.57498,261.64044,371.22305,269.02783,372.123,275.9407,374.11057,282.7505,377.3709,288.27173,384.79532,282.3913,381.30243,274.8855,378.66135,267.49594,376.42355,260.319,375.7177,251.84538,380.70792,247.3764,388.06628,242.69577,395.216,238.9445,402.5367,236.60042,406.08896,239.92026,407.76004,243.16513,409.26074,248.62825,409.386,254.1331,409.82684,237.13708,376.6783,239.17493,375.4668,241.50824,375.304,244.6854,377.06488,246.48732,379.94507,244.01868,379.95746,241.016,379.59628,238.41814,378.45767,264.557,385.03226,268.18524,383.57117,271.9717,384.37268,276.37277,386.4783,279.8407,389.2945,274.65295,390.3071,270.50272,389.15732,267.28503,387.35828,232.95987,422.59207,234.79442,419.68732,238.2502,417.6881,240.64853,418.26913,243.82272,419.281,253.08676,422.95258,258.77112,428.9806,252.78593,431.6852,245.637,433.11053,239.00584,431.47562,235.32149,429.6421,233.81956,426.3454,233.9199,422.91476,237.0613,421.94083,240.46469,422.26093,249.57866,424.51627,257.20328,428.62192,249.04858,427.75476,240.30426,426.67502,236.76456,424.6019,241.50728,377.72495,271.20435,386.36285,0.27128324,0.028905204,0.70697045,0.039522197,2.7685406,-0.4356872,-0.0106169935
1766107072842,1,231.5693,374.74817,230.7706,380.00284,229.83286,385.0297,229.0771,390.59045,227.93091,396.05786,227.78345,401.0555,227.5571,406.8754,227.64607,412.60028,227.71637,418.12656,228.47922,423.01218,228.76575,428.71234,229.71779,433.94626,230.75189,439.35825,231.59515,444.27655,232.78673,448.60043,234.92462,452.89853,238.40152,456.0341,245.3069,458.2564,252.58107,459.3108,258.86923,458.70938,265.89023,457.0946,272.3312,455.37958,278.9497,452.766,285.08868,449.51215,291.3162,445.25427,296.17914,441.07568,301.15005,435.49826,305.06244,429.62244,308.49524,423.56583,311.33154,416.64532,314.44955,410.27112,316.25543,403.40396,318.78336,396.9999,235.46382,367.75238,240.38657,363.94662,243.39665,365.2699,246.98503,366.9271,250.0078,368.6943,248.95224,372.65802,246.2228,370.91458,242.9254,369.57166,239.01917,368.57825,261.9742,371.22577,269.4722,372.10547,276.46915,374.07614,283.2854,377.32898,288.96637,384.75616,283.08774,381.2895,275.39343,378.61612,268.06024,376.40277,260.72354,375.6971,251.94966,380.82425,247.68768,388.19327,243.32278,395.45355,240.12192,403.10562,236.75743,407.08295,240.24712,408.65237,243.76106,410.3005,249.20404,410.3196,254.7434,410.78055,236.53651,376.80914,238.77263,375.5696,241.30539,375.37357,244.65851,377.21942,246.52556,380.16278,243.96582,380.1221,240.68788,379.83835,238.02913,378.66132,264.58304,385.17868,268.3832,383.63846,272.27145,384.4194,276.7339,386.52753,280.09293,389.3896,274.936,390.39523,270.71036,389.2553,267.40808,387.50986,232.9695,423.58887,234.97194,420.6187,238.91486,418.83908,241.49503,419.40692,244.58315,420.41235,254.15128,424.1075,260.5462,430.1002,254.01405,433.0207,246.4164,434.5503,239.55974,432.9137,235.60574,430.935,233.84348,427.51697,233.94342,423.8673,237.21776,422.99432,241.31178,423.52106,250.6273,425.73123,259.05865,429.81552,250.12405,429.0643,240.7382,427.88638,236.84099,425.6374,241.30473,377.8432,271.54025,386.46637,0.29047948,0.0068454137,0.6841461,0.039606195,2.7837412,-0.39366663,-0.03276078
1766107073414,1,229.56778,374.6635,228.77768,379.87003,227.79488,384.96332,227.1955,390.56232,226.1074,396.01016,225.93849,401.01007,225.8002,406.86908,226.05418,412.58246,226.15302,418.12695,227.00296,423.0946,227.4107,428.90436,228.68771,434.1681,229.97641,439.5193,231.2431,444.52606,232.78143,448.80658,235.15633,453.051,238.93399,456.12662,245.88402,458.31613,253.13002,459.2754,259.38065,458.67212,266.1601,457.0528,272.4758,455.20206,278.9559,452.44644,285.01608,448.96796,291.09268,444.45352,295.55792,440.1656,300.17615,434.38156,303.58795,428.586,306.70428,422.41824,309.46146,415.6274,312.3317,409.26175,314.07547,402.38763,316.33072,395.93607,234.34315,367.73544,239.58322,363.8379,243.01834,365.04874,246.865,366.59988,250.02312,368.43744,248.96855,372.48477,246.18555,370.61325,242.45634,369.36768,238.21252,368.4655,262.1229,371.07123,269.5596,371.79962,276.51266,373.72263,283.32947,376.91135,288.97736,384.19894,283.11508,380.9064,275.49207,378.26108,268.2655,376.14978,260.9753,375.4866,252.17215,380.7532,248.27077,388.0933,244.39954,395.4334,241.5403,403.09616,237.29274,407.05927,240.86949,408.6377,244.56767,410.2819,249.90536,410.29242,255.37593,410.7539,235.8563,376.78082,238.32458,375.50238,241.02675,375.27914,244.53394,377.16846,246.51015,380.14764,243.82214,380.09222,240.28394,379.82962,237.51947,378.64093,264.5807,385.10342,268.4304,383.4917,272.35876,384.21225,276.8276,386.28165,280.1299,389.2096,275.01904,390.1637,270.80307,389.1216,267.46637,387.4405,233.01987,423.56262,235.45529,420.5869,239.9341,418.841,242.51982,419.4271,245.5779,420.41306,255.10039,424.08246,261.5338,430.0691,255.00874,432.98236,247.29228,434.508,240.46275,432.87222,236.2102,430.8966,234.08777,427.4803,234.06592,423.82275,237.76578,422.9681,242.36792,423.52072,251.41595,425.71133,259.97012,429.78308,251.05258,429.06467,241.56792,427.85495,237.19144,425.6056,241.01883,377.77393,271.68878,386.3435,0.29439974,-0.025526484,0.6475578,0.043887176,2.7942688,-0.35315806,-0.06941366
1766107074023,1,229.22392,374.7288,228.20743,380.067,227.32217,385.34912,226.5739,391.0832,225.69072,396.88052,225.36642,402.1831,225.25255,408.41656,225.47021,414.15814,225.5978,419.9299,226.62286,425.7067,227.118,431.65778,228.69902,437.1471,230.1122,442.39047,232.28897,447.53214,235.37172,451.65652,239.55266,455.14236,244.41376,457.5614,251.06204,459.45663,258.13223,459.6831,264.05704,458.87534,270.33557,457.0702,275.87134,455.1398,281.5362,452.0483,286.49524,448.3154,291.95718,443.6027,295.8006,438.94952,300.20303,433.09235,303.52786,427.35693,306.54745,421.22565,309.1799,414.67206,311.68643,408.58823,313.39627,401.72775,315.29147,395.5354,235.48123,369.62708,241.65475,364.9013,246.61374,365.75726,252.02219,367.34695,256.89514,369.23718,255.87213,373.4993,251.50674,371.57,245.97815,370.40228,240.47427,369.45746,270.72742,372.21335,277.78845,372.57703,284.67734,374.46454,291.2012,377.40042,295.94196,384.92508,290.78442,381.56683,283.7564,379.2041,276.89346,377.25546,269.62952,376.49072,259.9038,381.9967,257.62723,389.49216,254.86887,396.85483,253.02867,404.54907,244.3305,407.44644,248.71771,409.2799,253.55402,411.05408,258.97818,410.95056,264.36014,411.21313,237.97055,378.14374,241.20456,376.65802,244.6689,376.49973,248.78093,378.3481,251.80632,381.53146,248.14299,381.5228,243.72472,381.15033,240.38577,380.01532,271.29474,386.1282,275.76743,384.3608,280.34433,385.11182,284.4147,387.07355,287.37256,389.8458,282.90585,390.91064,278.72186,390.1125,274.80173,388.3896,236.04741,423.56467,241.45598,420.58966,248.34239,419.28287,251.30478,420.0347,254.70593,420.88593,263.13388,424.30136,268.7829,430.12485,262.38654,433.04486,255.23543,434.50333,248.33632,432.8927,242.9617,430.9972,238.7477,427.5675,237.41293,423.80786,243.91605,423.06372,250.93849,423.7645,259.3696,425.93146,267.18283,429.8058,258.48215,429.24426,249.51476,428.0032,242.8908,425.66833,244.47351,379.0583,279.6874,387.34335,0.27741343,0.044798177,0.37720168,0.12912558,2.7883093,-0.09978825,-0.0843274
1766107074627,1,225.6147,372.5337,224.94461,378.76904,224.6507,384.6277,224.34442,390.80957,224.08694,396.85764,224.23773,402.4619,224.49118,408.9943,225.14453,415.0199,225.57794,420.8858,226.89816,427.31705,228.20284,433.40942,231.41978,439.06274,234.7289,444.38483,238.5051,449.37366,243.67468,453.3306,249.37367,456.4717,255.4431,458.21887,262.20477,459.6069,268.85776,459.51334,274.69022,457.6982,280.0225,454.51596,284.38965,450.6558,289.18765,445.82233,292.69193,440.48468,296.57056,434.67215,299.06433,428.64618,301.54413,422.2728,304.0262,416.13635,306.55795,409.7203,308.846,402.9706,310.6362,396.79373,311.7844,390.21188,312.9637,383.9914,236.11359,373.40536,242.77559,368.723,248.63693,369.36572,255.13245,371.00043,260.43637,372.55838,260.05676,377.18286,254.64787,375.31357,248.33261,374.21066,242.06091,373.13562,274.33646,375.13962,281.06125,374.79837,287.62595,375.89407,293.52548,377.81506,298.5113,384.92102,293.20312,382.16888,287.0496,380.6228,280.5217,379.60287,273.6181,379.22223,265.3949,384.42484,264.6696,392.82153,263.19308,400.84515,262.84424,409.2151,251.61458,410.18777,256.8179,412.26285,262.3793,414.1931,267.28552,413.4716,272.42456,412.8462,240.14055,380.84433,243.94533,379.21973,247.80014,379.09177,252.21786,380.75952,255.81125,383.70987,251.79964,384.20596,247.2334,383.86893,243.19537,383.05026,275.42407,387.24393,279.83786,385.27032,284.35797,385.70154,288.3361,387.38034,291.12473,389.8613,287.08502,391.1558,283.55228,390.75418,279.27298,389.2393,244.11555,425.15662,250.17882,422.5256,257.48257,422.00415,260.63016,422.7779,264.1858,423.32455,270.79218,425.68842,275.1802,430.32364,270.33853,433.2335,264.6698,434.65268,259.19324,433.42227,253.46553,432.1748,248.01282,429.10754,245.39973,425.27023,253.03273,425.03894,260.32376,426.1396,267.2017,427.51547,273.80933,430.06082,266.8881,429.47864,259.83322,428.8655,252.57982,426.74643,247.66022,381.69016,283.89346,387.97205,0.2782615,0.1510774,0.088680334,0.14493136,2.8781471,0.18958119,0.0061460435
1766107075226,1,223.72066,372.5835,223.4554,379.0605,223.49191,385.47443,223.42075,392.17474,223.61276,398.79172,224.16574,405.76157,224.53717,412.40247,225.67409,419.06473,227.25276,425.176,230.61842,431.67957,233.8605,437.4826,238.4726,443.0111,243.14186,448.2446,247.98141,452.6156,254.1591,456.2898,260.66284,458.82486,267.31937,459.72452,273.42072,460.06454,278.89807,459.25015,283.8711,456.41437,287.78854,452.27893,291.08325,447.4142,294.55432,442.1484,297.05466,436.59464,299.87534,430.61575,301.3827,424.54416,302.83496,418.7541,304.71817,412.53632,306.5877,406.65018,308.39902,400.21884,309.8515,394.37808,310.42612,388.11774,311.08136,382.2831,240.15237,376.862,247.39268,372.30835,254.34624,372.4116,261.59885,373.81873,267.75345,375.24527,267.68332,380.00476,261.34198,378.26257,254.18126,377.36896,247.0399,376.6458,281.08026,377.09738,286.98184,376.5894,292.8025,377.1324,297.76654,378.17892,302.6313,384.77634,297.6417,382.51056,292.42224,381.6597,286.77246,381.2433,281.0655,381.14923,274.698,386.68124,275.205,395.3323,274.79922,403.57034,275.65628,411.88266,262.27048,413.2099,267.72348,415.01926,273.5997,416.7576,277.64536,415.9505,282.17816,414.68585,246.26471,384.1537,250.29208,382.36273,254.87086,382.09036,259.47153,383.46237,263.28015,386.11203,259.25357,387.16476,254.72128,386.86295,250.24187,386.28162,282.81775,388.522,286.7829,386.36127,290.92242,386.62164,294.48114,387.8932,297.04013,390.01886,293.52277,391.41348,290.57007,391.49207,286.7945,390.1846,254.03587,427.9274,260.95932,425.15472,268.8542,424.90765,272.20483,425.3499,275.70282,425.79007,280.54733,427.65768,283.9292,430.9753,280.60843,434.14645,276.12994,435.89594,271.63165,435.60327,264.9928,434.90637,258.84457,431.90085,255.39407,427.82504,263.54004,428.08234,271.74963,428.67407,277.50098,429.68677,282.5873,430.97992,277.6032,430.47253,272.07806,430.84485,263.7252,429.15692,254.88632,384.6921,290.5386,388.88043,0.27196616,0.16619682,-0.119194254,0.13476868,2.8768497,0.39116043,0.031428143
1766107075835,1,222.54314,378.5781,222.69362,385.65723,223.14594,392.57416,223.35907,399.65067,223.6331,406.77435,224.7728,413.7893,226.37437,420.22568,229.23608,426.39252,232.58133,432.29208,237.39713,437.51535,241.9575,443.15585,247.42262,447.8348,253.26488,452.6029,258.7982,456.04126,265.36707,459.07098,271.7678,461.01874,278.62906,461.22757,284.80267,460.73135,289.44797,459.20255,293.13605,456.20074,296.61426,451.85876,299.2703,446.90417,302.05563,442.0118,303.91995,436.5971,306.04648,430.6077,307.06958,424.6414,307.9459,418.91788,309.16364,412.69226,309.96863,407.2147,310.29376,400.709,311.3919,395.53125,311.60983,389.78177,311.98898,384.32245,246.14496,381.54877,254.12291,376.51498,261.88153,376.21085,269.45837,377.62122,276.31952,378.9032,276.8683,383.4568,269.5369,382.09088,261.7865,381.33237,254.27266,381.25607,289.94424,380.75754,295.11255,379.45047,300.70966,379.78033,304.90112,380.11676,309.62738,385.32858,305.3968,384.3673,300.54446,384.32065,295.31247,384.2271,290.43018,384.5559,284.47717,390.3485,285.98285,399.3203,286.61716,408.10388,288.42526,416.49295,273.59668,419.1621,279.2101,420.4955,285.14935,422.23215,288.8311,421.17627,292.80444,419.9029,253.6143,388.8699,257.89417,387.15393,262.5818,386.2702,267.76404,387.75415,271.50732,390.8146,267.47998,392.16223,262.8439,392.00912,257.74872,391.23785,291.08487,391.70837,294.42682,389.30725,298.8264,389.27173,302.26245,390.59155,304.6394,392.20535,301.31296,393.8281,298.70337,394.4648,294.83832,393.54977,264.88367,433.5148,272.42505,430.9218,280.87494,430.3041,284.00424,430.86835,287.52094,431.07486,291.41287,432.65985,294.05692,434.94818,291.29538,437.6129,287.8176,439.30557,284.0379,439.4548,276.8207,438.9841,270.41003,436.60712,266.477,433.40738,274.94336,433.92444,283.46994,434.25317,288.7712,434.8286,292.8021,434.9119,288.98682,433.5233,284.21283,434.69254,275.27957,433.5795,263.0301,389.487,298.4757,391.70715,0.26675224,0.08217819,-0.22096932,0.10060217,2.9206972,0.48772156,-0.018423982
1766107076428,1,218.57448,378.85504,218.95453,386.01987,219.53047,393.08502,220.01907,400.23816,220.66714,407.41605,222.13927,414.7015,224.21872,421.3189,227.27325,427.80722,230.74619,433.76645,235.71327,439.3531,240.90555,444.79944,246.58144,449.49313,252.93167,454.0922,258.50296,457.3537,264.84604,460.13022,271.16046,461.76895,277.99347,461.92114,284.1907,461.23508,288.8918,459.2175,292.6612,456.19928,296.17685,451.86264,298.87967,446.92227,301.72165,441.95715,303.64453,436.61206,305.84232,430.62082,306.95862,424.65125,307.84384,419.03058,309.05463,412.8075,309.91837,407.56046,310.12436,401.03723,311.20874,395.91873,311.45364,390.10953,311.78748,384.81076,246.3763,381.40765,254.52304,376.356,262.30002,376.0771,270.0116,377.5404,276.8741,378.74146,277.322,383.36395,270.0277,381.99344,262.17783,381.18173,254.53064,381.08716,290.59048,380.30316,295.67593,379.23398,301.2837,379.67416,305.54507,379.85556,310.05396,385.0748,305.74405,384.1932,301.01453,384.20465,295.82236,384.0588,290.80942,384.26892,284.94263,390.26166,286.32578,399.15628,286.95374,407.62585,288.55545,415.87305,273.3135,419.0457,278.99512,420.32294,285.06314,421.9726,288.7163,421.04224,292.73315,419.82443,253.86185,388.71973,258.22888,386.97067,262.91666,386.1159,268.0433,387.61206,271.86816,390.66772,267.764,391.98386,263.08124,391.81287,258.1371,391.04916,291.57388,391.63226,294.91318,389.19232,299.3837,389.09625,302.7811,390.39243,305.01416,392.0669,301.77347,393.6588,299.1162,394.2957,295.39127,393.49963,264.33438,433.4203,271.90387,430.71283,280.5242,430.1009,283.7189,430.67365,287.26416,430.92532,291.1575,432.4819,293.74393,434.99432,290.9009,437.53012,287.3402,439.20773,283.67365,439.35867,276.39035,438.83633,269.8887,436.47617,265.91226,433.30334,274.56726,433.72787,283.21118,434.04352,288.3607,434.6577,292.49673,434.86945,288.5577,433.42712,283.8345,434.637,274.8909,433.4226,263.25952,389.30634,298.9678,391.62094,0.27315867,0.03857456,-0.22604182,0.11038188,2.925384,0.4992005,-0.07180732
1766107077020,1,217.174,378.89185,217.59288,386.07623,218.3602,393.21475,218.99464,400.4109,220.01749,407.58667,221.533,414.89267,223.79228,421.533,226.93369,428.01367,230.47853,433.93045,235.58997,439.4732,240.7774,444.85782,246.49,449.52255,252.7113,454.0592,258.4053,457.3465,264.83023,460.11182,271.20312,461.74063,278.05386,461.89493,284.16504,461.2083,288.88333,458.8278,292.63318,455.52417,296.13794,451.1667,298.86923,446.3621,301.71307,441.36328,303.64008,436.19287,305.8394,430.2153,306.94983,424.42862,307.8719,418.95456,309.20383,412.76025,310.05194,407.54883,310.28973,401.02606,311.27634,395.9045,311.5858,390.09573,311.94403,384.79242,246.50797,381.34933,254.752,376.217,262.5938,375.95447,270.44293,377.15353,277.44614,378.32303,277.84247,383.0455,270.47684,381.64212,262.5012,381.03488,254.69212,380.94888,291.4309,379.70615,296.42148,378.92184,301.82126,379.3779,306.21863,379.34595,310.73874,384.5587,306.42786,383.77847,301.6126,383.82022,296.5596,383.66034,291.43015,383.8061,285.58676,389.7425,287.08408,398.63132,287.73477,406.91217,289.4147,415.14267,273.59073,418.12085,279.3877,419.35385,285.5312,421.0782,289.43994,420.25858,293.39648,419.1068,254.03146,388.5494,258.46185,386.64444,263.31857,385.78186,268.43152,387.1528,272.31543,390.17642,268.1249,391.6314,263.40115,391.45682,258.3757,390.779,292.26816,391.18677,295.74005,388.60214,300.28064,388.5667,303.5275,389.84167,305.90454,391.51443,302.69647,393.19403,299.96252,393.82928,296.18265,393.10104,264.2189,432.8493,271.90616,429.90335,280.95642,429.13904,284.26086,429.64957,287.62192,429.9104,291.69305,431.757,294.1784,434.54327,291.34015,437.26776,287.7399,438.95038,283.93417,439.0987,276.4242,438.71924,269.86572,436.24658,265.76935,432.78754,274.63483,432.9328,283.6476,433.12384,288.78235,433.80698,292.85944,434.4572,288.86227,433.2437,284.1463,434.3541,274.90787,433.20758,263.50635,388.91553,299.76328,391.13736,0.27073568,-0.003977278,-0.22009526,0.1084073,2.935208,0.49083096,-0.11238458
